variant,date,sequences
A/EHIME/50/2023,2022-12-03,1.0
A/EHIME/50/2023,2022-12-06,1.0
A/EHIME/50/2023,2022-12-13,1.0
A/EHIME/50/2023,2022-12-14,2.0
A/EHIME/50/2023,2022-12-15,1.0
A/EHIME/50/2023,2022-12-20,2.0
A/EHIME/50/2023,2022-12-21,1.0
A/EHIME/50/2023,2022-12-22,2.0
A/EHIME/50/2023,2022-12-23,5.0
A/EHIME/50/2023,2022-12-26,3.0
A/EHIME/50/2023,2022-12-27,1.0
A/EHIME/50/2023,2022-12-28,1.0
A/EHIME/50/2023,2023-02-12,1.0
A/EHIME/50/2023,2023-03-01,1.0
A/EHIME/50/2023,2023-03-04,1.0
A/EHIME/50/2023,2023-03-07,2.0
A/EHIME/50/2023,2023-03-09,1.0
A/EHIME/50/2023,2023-03-13,1.0
A/EHIME/50/2023,2023-03-15,1.0
A/EHIME/50/2023,2023-03-17,1.0
A/EHIME/50/2023,2023-03-18,1.0
A/EHIME/50/2023,2023-03-21,1.0
A/EHIME/50/2023,2023-03-22,1.0
A/EHIME/50/2023,2023-03-24,2.0
A/EHIME/50/2023,2023-03-27,1.0
A/EHIME/50/2023,2023-03-29,1.0
A/Finland/391/2023,2022-09-09,1.0
A/Finland/391/2023,2022-10-05,1.0
A/Finland/391/2023,2022-10-12,3.0
A/Finland/391/2023,2022-10-16,2.0
A/Finland/391/2023,2022-10-17,1.0
A/Finland/391/2023,2022-10-18,2.0
A/Finland/391/2023,2022-10-19,1.0
A/Finland/391/2023,2022-10-21,3.0
A/Finland/391/2023,2022-10-23,1.0
A/Finland/391/2023,2022-10-24,3.0
A/Finland/391/2023,2022-10-26,2.0
A/Finland/391/2023,2022-10-27,3.0
A/Finland/391/2023,2022-10-31,1.0
A/Finland/391/2023,2022-11,1.0
A/Finland/391/2023,2022-11-01,2.0
A/Finland/391/2023,2022-11-02,2.0
A/Finland/391/2023,2022-11-03,1.0
A/Finland/391/2023,2022-11-06,1.0
A/Finland/391/2023,2022-11-08,1.0
A/Finland/391/2023,2022-11-10,1.0
A/Finland/391/2023,2022-11-12,1.0
A/Finland/391/2023,2022-11-14,1.0
A/Finland/391/2023,2022-11-15,3.0
A/Finland/391/2023,2022-11-18,2.0
A/Finland/391/2023,2022-11-19,1.0
A/Finland/391/2023,2022-11-20,2.0
A/Finland/391/2023,2022-11-21,5.0
A/Finland/391/2023,2022-11-22,2.0
A/Finland/391/2023,2022-11-23,1.0
A/Finland/391/2023,2022-11-24,2.0
A/Finland/391/2023,2022-11-26,5.0
A/Finland/391/2023,2022-11-27,1.0
A/Finland/391/2023,2022-11-29,2.0
A/Finland/391/2023,2022-12,2.0
A/Finland/391/2023,2022-12-01,2.0
A/Finland/391/2023,2022-12-02,1.0
A/Finland/391/2023,2022-12-03,6.0
A/Finland/391/2023,2022-12-04,2.0
A/Finland/391/2023,2022-12-05,1.0
A/Finland/391/2023,2022-12-06,6.0
A/Finland/391/2023,2022-12-07,6.0
A/Finland/391/2023,2022-12-08,4.0
A/Finland/391/2023,2022-12-09,2.0
A/Finland/391/2023,2022-12-10,2.0
A/Finland/391/2023,2022-12-11,2.0
A/Finland/391/2023,2022-12-12,6.0
A/Finland/391/2023,2022-12-13,7.0
A/Finland/391/2023,2022-12-14,4.0
A/Finland/391/2023,2022-12-15,6.0
A/Finland/391/2023,2022-12-16,5.0
A/Finland/391/2023,2022-12-19,2.0
A/Finland/391/2023,2022-12-20,5.0
A/Finland/391/2023,2022-12-21,4.0
A/Finland/391/2023,2022-12-22,2.0
A/Finland/391/2023,2022-12-23,2.0
A/Finland/391/2023,2022-12-24,2.0
A/Finland/391/2023,2022-12-25,4.0
A/Finland/391/2023,2022-12-26,3.0
A/Finland/391/2023,2022-12-27,4.0
A/Finland/391/2023,2022-12-28,3.0
A/Finland/391/2023,2022-12-29,1.0
A/Finland/391/2023,2022-12-30,4.0
A/Finland/391/2023,2023-01-03,4.0
A/Finland/391/2023,2023-01-04,1.0
A/Finland/391/2023,2023-01-05,2.0
A/Finland/391/2023,2023-01-08,1.0
A/Finland/391/2023,2023-01-09,3.0
A/Finland/391/2023,2023-01-10,2.0
A/Finland/391/2023,2023-01-11,3.0
A/Finland/391/2023,2023-01-12,1.0
A/Finland/391/2023,2023-01-16,1.0
A/Finland/391/2023,2023-01-17,2.0
A/Finland/391/2023,2023-01-18,2.0
A/Finland/391/2023,2023-01-19,3.0
A/Finland/391/2023,2023-01-20,3.0
A/Finland/391/2023,2023-01-21,1.0
A/Finland/391/2023,2023-01-22,3.0
A/Finland/391/2023,2023-01-23,2.0
A/Finland/391/2023,2023-01-24,4.0
A/Finland/391/2023,2023-01-25,2.0
A/Finland/391/2023,2023-01-29,2.0
A/Finland/391/2023,2023-01-30,1.0
A/Finland/391/2023,2023-02-01,1.0
A/Finland/391/2023,2023-02-03,2.0
A/Finland/391/2023,2023-02-05,2.0
A/Finland/391/2023,2023-02-08,1.0
A/Finland/391/2023,2023-02-09,2.0
A/Finland/391/2023,2023-02-11,1.0
A/Finland/391/2023,2023-02-15,3.0
A/Finland/391/2023,2023-02-16,2.0
A/Finland/391/2023,2023-02-22,2.0
A/Finland/391/2023,2023-02-26,2.0
A/Finland/391/2023,2023-02-28,2.0
A/Finland/391/2023,2023-03-08,2.0
A/Georgia/40/2023,2023-08-23,3.0
A/Georgia/40/2023,2023-09-22,2.0
A/Jeju/1047/2023,2022,8.0
A/Jeju/1047/2023,2022-04-18,2.0
A/Jeju/1047/2023,2022-04-27,1.0
A/Jeju/1047/2023,2022-04-30,4.0
A/Jeju/1047/2023,2022-05-03,2.0
A/Jeju/1047/2023,2022-05-12,1.0
A/Jeju/1047/2023,2022-05-15,2.0
A/Jeju/1047/2023,2022-05-16,2.0
A/Jeju/1047/2023,2022-05-18,4.0
A/Jeju/1047/2023,2022-05-21,4.0
A/Jeju/1047/2023,2022-05-23,3.0
A/Jeju/1047/2023,2022-05-26,4.0
A/Jeju/1047/2023,2022-05-30,4.0
A/Jeju/1047/2023,2022-06-03,1.0
A/Jeju/1047/2023,2022-06-04,2.0
A/Jeju/1047/2023,2022-06-06,9.0
A/Jeju/1047/2023,2022-06-09,1.0
A/Jeju/1047/2023,2022-06-10,4.0
A/Jeju/1047/2023,2022-06-11,2.0
A/Jeju/1047/2023,2022-06-13,2.0
A/Jeju/1047/2023,2022-06-14,1.0
A/Jeju/1047/2023,2022-06-16,2.0
A/Jeju/1047/2023,2022-06-20,2.0
A/Jeju/1047/2023,2022-06-23,2.0
A/Jeju/1047/2023,2022-06-24,2.0
A/Jeju/1047/2023,2022-06-25,2.0
A/Jeju/1047/2023,2022-06-29,2.0
A/Jeju/1047/2023,2022-06-30,6.0
A/Jeju/1047/2023,2022-07-01,1.0
A/Jeju/1047/2023,2022-07-03,2.0
A/Jeju/1047/2023,2022-07-12,6.0
A/Jeju/1047/2023,2022-07-17,2.0
A/Jeju/1047/2023,2022-08-01,1.0
A/Jeju/1047/2023,2022-08-03,2.0
A/Jeju/1047/2023,2022-08-12,6.0
A/Jeju/1047/2023,2022-08-16,4.0
A/Jeju/1047/2023,2022-08-26,2.0
A/Jeju/1047/2023,2022-08-31,1.0
A/Jeju/1047/2023,2022-09-01,2.0
A/Jeju/1047/2023,2022-09-04,2.0
A/Jeju/1047/2023,2022-09-05,2.0
A/Jeju/1047/2023,2022-09-08,2.0
A/Jeju/1047/2023,2022-09-21,1.0
A/Jeju/1047/2023,2022-09-22,1.0
A/Jeju/1047/2023,2022-09-27,3.0
A/Jeju/1047/2023,2022-09-28,2.0
A/Jeju/1047/2023,2022-09-30,2.0
A/Jeju/1047/2023,2022-10-01,2.0
A/Jeju/1047/2023,2022-10-03,12.0
A/Jeju/1047/2023,2022-10-04,1.0
A/Jeju/1047/2023,2022-10-05,2.0
A/Jeju/1047/2023,2022-10-06,3.0
A/Jeju/1047/2023,2022-10-08,5.0
A/Jeju/1047/2023,2022-10-10,3.0
A/Jeju/1047/2023,2022-10-12,2.0
A/Jeju/1047/2023,2022-10-13,8.0
A/Jeju/1047/2023,2022-10-14,2.0
A/Jeju/1047/2023,2022-10-15,2.0
A/Jeju/1047/2023,2022-10-16,3.0
A/Jeju/1047/2023,2022-10-17,1.0
A/Jeju/1047/2023,2022-10-18,3.0
A/Jeju/1047/2023,2022-10-19,4.0
A/Jeju/1047/2023,2022-10-20,7.0
A/Jeju/1047/2023,2022-10-21,9.0
A/Jeju/1047/2023,2022-10-22,3.0
A/Jeju/1047/2023,2022-10-23,3.0
A/Jeju/1047/2023,2022-10-24,6.0
A/Jeju/1047/2023,2022-10-25,5.0
A/Jeju/1047/2023,2022-10-26,18.0
A/Jeju/1047/2023,2022-10-27,6.0
A/Jeju/1047/2023,2022-10-28,10.0
A/Jeju/1047/2023,2022-10-29,7.0
A/Jeju/1047/2023,2022-10-30,1.0
A/Jeju/1047/2023,2022-10-31,8.0
A/Jeju/1047/2023,2022-11,5.0
A/Jeju/1047/2023,2022-11-01,15.0
A/Jeju/1047/2023,2022-11-02,12.0
A/Jeju/1047/2023,2022-11-03,4.0
A/Jeju/1047/2023,2022-11-04,10.0
A/Jeju/1047/2023,2022-11-05,8.0
A/Jeju/1047/2023,2022-11-06,7.0
A/Jeju/1047/2023,2022-11-07,15.0
A/Jeju/1047/2023,2022-11-08,6.0
A/Jeju/1047/2023,2022-11-09,12.0
A/Jeju/1047/2023,2022-11-10,9.0
A/Jeju/1047/2023,2022-11-11,3.0
A/Jeju/1047/2023,2022-11-12,8.0
A/Jeju/1047/2023,2022-11-13,11.0
A/Jeju/1047/2023,2022-11-14,17.0
A/Jeju/1047/2023,2022-11-15,5.0
A/Jeju/1047/2023,2022-11-16,4.0
A/Jeju/1047/2023,2022-11-17,8.0
A/Jeju/1047/2023,2022-11-18,10.0
A/Jeju/1047/2023,2022-11-19,1.0
A/Jeju/1047/2023,2022-11-20,4.0
A/Jeju/1047/2023,2022-11-21,9.0
A/Jeju/1047/2023,2022-11-22,5.0
A/Jeju/1047/2023,2022-11-23,2.0
A/Jeju/1047/2023,2022-11-25,7.0
A/Jeju/1047/2023,2022-11-26,5.0
A/Jeju/1047/2023,2022-11-27,13.0
A/Jeju/1047/2023,2022-11-28,23.0
A/Jeju/1047/2023,2022-11-29,10.0
A/Jeju/1047/2023,2022-11-30,12.0
A/Jeju/1047/2023,2022-12,9.0
A/Jeju/1047/2023,2022-12-01,11.0
A/Jeju/1047/2023,2022-12-02,8.0
A/Jeju/1047/2023,2022-12-03,3.0
A/Jeju/1047/2023,2022-12-04,3.0
A/Jeju/1047/2023,2022-12-05,16.0
A/Jeju/1047/2023,2022-12-06,14.0
A/Jeju/1047/2023,2022-12-07,16.0
A/Jeju/1047/2023,2022-12-08,11.0
A/Jeju/1047/2023,2022-12-09,12.0
A/Jeju/1047/2023,2022-12-10,6.0
A/Jeju/1047/2023,2022-12-11,6.0
A/Jeju/1047/2023,2022-12-12,12.0
A/Jeju/1047/2023,2022-12-13,10.0
A/Jeju/1047/2023,2022-12-14,7.0
A/Jeju/1047/2023,2022-12-15,11.0
A/Jeju/1047/2023,2022-12-16,1.0
A/Jeju/1047/2023,2022-12-17,2.0
A/Jeju/1047/2023,2022-12-18,3.0
A/Jeju/1047/2023,2022-12-19,4.0
A/Jeju/1047/2023,2022-12-20,7.0
A/Jeju/1047/2023,2022-12-21,6.0
A/Jeju/1047/2023,2022-12-22,3.0
A/Jeju/1047/2023,2022-12-23,1.0
A/Jeju/1047/2023,2022-12-25,3.0
A/Jeju/1047/2023,2022-12-26,6.0
A/Jeju/1047/2023,2022-12-27,6.0
A/Jeju/1047/2023,2022-12-28,8.0
A/Jeju/1047/2023,2022-12-29,5.0
A/Jeju/1047/2023,2022-12-30,3.0
A/Jeju/1047/2023,2022-12-31,1.0
A/Jeju/1047/2023,2023-01-01,2.0
A/Jeju/1047/2023,2023-01-02,2.0
A/Jeju/1047/2023,2023-01-03,4.0
A/Jeju/1047/2023,2023-01-04,3.0
A/Jeju/1047/2023,2023-01-05,3.0
A/Jeju/1047/2023,2023-01-06,6.0
A/Jeju/1047/2023,2023-01-07,2.0
A/Jeju/1047/2023,2023-01-09,2.0
A/Jeju/1047/2023,2023-01-10,2.0
A/Jeju/1047/2023,2023-01-11,1.0
A/Jeju/1047/2023,2023-01-12,1.0
A/Jeju/1047/2023,2023-01-13,2.0
A/Jeju/1047/2023,2023-01-14,2.0
A/Jeju/1047/2023,2023-01-15,4.0
A/Jeju/1047/2023,2023-01-16,3.0
A/Jeju/1047/2023,2023-01-17,4.0
A/Jeju/1047/2023,2023-01-18,2.0
A/Jeju/1047/2023,2023-01-19,1.0
A/Jeju/1047/2023,2023-01-20,2.0
A/Jeju/1047/2023,2023-01-22,3.0
A/Jeju/1047/2023,2023-01-23,3.0
A/Jeju/1047/2023,2023-01-24,7.0
A/Jeju/1047/2023,2023-01-25,2.0
A/Jeju/1047/2023,2023-01-30,6.0
A/Jeju/1047/2023,2023-02-02,1.0
A/Jeju/1047/2023,2023-02-12,1.0
A/Jeju/1047/2023,2023-02-13,2.0
A/Jeju/1047/2023,2023-02-21,2.0
A/Jeju/1047/2023,2023-02-23,2.0
A/Jeju/1047/2023,2023-02-26,2.0
A/Jeju/1047/2023,2023-03-01,1.0
A/Jeju/1047/2023,2023-03-04,1.0
A/Jeju/1047/2023,2023-10-30,2.0
A/KANAGAWA/AC2316/2023,2023-08-24,1.0
A/KANAGAWA/AC2316/2023,2023-08-31,1.0
A/KANAGAWA/AC2316/2023,2023-10-01,2.0
A/KANAGAWA/AC2316/2023,2023-12-13,1.0
A/KANAGAWA/AC2316/2023,2023-12-15,1.0
A/KANAGAWA/IC2239/2023,2023-02-05,2.0
A/Netherlands/01693/2023,2023-12-19,1.0
A/Netherlands/01693/2023,2024-02-02,1.0
A/Netherlands/01760/2023,2023-09-29,2.0
A/Netherlands/01760/2023,2023-10-03,1.0
A/Netherlands/01760/2023,2023-10-04,2.0
A/Ontario/RV00796/2023,2023-08-28,4.0
A/Ontario/RV00796/2023,2023-09-12,1.0
A/Ontario/RV00796/2023,2023-09-15,1.0
A/Ontario/RV00796/2023,2023-09-20,1.0
A/Ontario/RV00796/2023,2023-09-21,1.0
A/Ontario/RV00796/2023,2023-09-28,1.0
A/Ontario/RV00796/2023,2023-10-06,2.0
A/Ontario/RV00796/2023,2023-10-14,3.0
A/Ontario/RV00796/2023,2023-10-17,1.0
A/Ontario/RV00796/2023,2023-10-23,2.0
A/Ontario/RV00796/2023,2023-10-24,1.0
A/Ontario/RV00796/2023,2023-10-25,2.0
A/Ontario/RV00796/2023,2023-10-30,2.0
A/Ontario/RV00796/2023,2023-10-31,2.0
A/Ontario/RV00796/2023,2023-11-01,2.0
A/Ontario/RV00796/2023,2023-11-03,3.0
A/Ontario/RV00796/2023,2023-11-05,1.0
A/Ontario/RV00796/2023,2023-11-08,2.0
A/Ontario/RV00796/2023,2023-11-12,3.0
A/Ontario/RV00796/2023,2023-11-13,6.0
A/Ontario/RV00796/2023,2023-11-17,6.0
A/Ontario/RV00796/2023,2023-11-18,2.0
A/Ontario/RV00796/2023,2023-11-19,1.0
A/Ontario/RV00796/2023,2023-11-20,1.0
A/Ontario/RV00796/2023,2023-11-21,6.0
A/Ontario/RV00796/2023,2023-11-22,2.0
A/Ontario/RV00796/2023,2023-11-23,2.0
A/Ontario/RV00796/2023,2023-11-25,4.0
A/Ontario/RV00796/2023,2023-11-26,1.0
A/Ontario/RV00796/2023,2023-11-27,7.0
A/Ontario/RV00796/2023,2023-11-28,10.0
A/Ontario/RV00796/2023,2023-11-29,5.0
A/Ontario/RV00796/2023,2023-11-30,4.0
A/Ontario/RV00796/2023,2023-12-01,7.0
A/Ontario/RV00796/2023,2023-12-02,6.0
A/Ontario/RV00796/2023,2023-12-03,6.0
A/Ontario/RV00796/2023,2023-12-04,12.0
A/Ontario/RV00796/2023,2023-12-05,13.0
A/Ontario/RV00796/2023,2023-12-06,3.0
A/Ontario/RV00796/2023,2023-12-07,3.0
A/Ontario/RV00796/2023,2023-12-08,10.0
A/Ontario/RV00796/2023,2023-12-09,8.0
A/Ontario/RV00796/2023,2023-12-10,4.0
A/Ontario/RV00796/2023,2023-12-11,8.0
A/Ontario/RV00796/2023,2023-12-12,10.0
A/Ontario/RV00796/2023,2023-12-13,5.0
A/Ontario/RV00796/2023,2023-12-14,5.0
A/Ontario/RV00796/2023,2023-12-15,4.0
A/Ontario/RV00796/2023,2023-12-16,6.0
A/Ontario/RV00796/2023,2023-12-17,8.0
A/Ontario/RV00796/2023,2023-12-18,14.0
A/Ontario/RV00796/2023,2023-12-19,8.0
A/Ontario/RV00796/2023,2023-12-20,12.0
A/Ontario/RV00796/2023,2023-12-21,5.0
A/Ontario/RV00796/2023,2023-12-22,4.0
A/Ontario/RV00796/2023,2023-12-23,1.0
A/Ontario/RV00796/2023,2023-12-24,8.0
A/Ontario/RV00796/2023,2023-12-25,7.0
A/Ontario/RV00796/2023,2023-12-26,5.0
A/Ontario/RV00796/2023,2023-12-27,10.0
A/Ontario/RV00796/2023,2023-12-28,8.0
A/Ontario/RV00796/2023,2023-12-29,8.0
A/Ontario/RV00796/2023,2023-12-30,7.0
A/Ontario/RV00796/2023,2023-12-31,3.0
A/Ontario/RV00796/2023,2024,2.0
A/Ontario/RV00796/2023,2024-01-01,12.0
A/Ontario/RV00796/2023,2024-01-02,13.0
A/Ontario/RV00796/2023,2024-01-03,12.0
A/Ontario/RV00796/2023,2024-01-04,12.0
A/Ontario/RV00796/2023,2024-01-05,6.0
A/Ontario/RV00796/2023,2024-01-06,7.0
A/Ontario/RV00796/2023,2024-01-07,3.0
A/Ontario/RV00796/2023,2024-01-08,6.0
A/Ontario/RV00796/2023,2024-01-09,3.0
A/Ontario/RV00796/2023,2024-01-10,9.0
A/Ontario/RV00796/2023,2024-01-11,8.0
A/Ontario/RV00796/2023,2024-01-12,9.0
A/Ontario/RV00796/2023,2024-01-13,8.0
A/Ontario/RV00796/2023,2024-01-14,8.0
A/Ontario/RV00796/2023,2024-01-15,4.0
A/Ontario/RV00796/2023,2024-01-16,4.0
A/Ontario/RV00796/2023,2024-01-17,13.0
A/Ontario/RV00796/2023,2024-01-18,7.0
A/Ontario/RV00796/2023,2024-01-19,7.0
A/Ontario/RV00796/2023,2024-01-20,1.0
A/Ontario/RV00796/2023,2024-01-21,4.0
A/Ontario/RV00796/2023,2024-01-22,19.0
A/Ontario/RV00796/2023,2024-01-23,11.0
A/Ontario/RV00796/2023,2024-01-24,13.0
A/Ontario/RV00796/2023,2024-01-25,14.0
A/Ontario/RV00796/2023,2024-01-26,9.0
A/Ontario/RV00796/2023,2024-01-27,11.0
A/Ontario/RV00796/2023,2024-01-28,10.0
A/Ontario/RV00796/2023,2024-01-29,4.0
A/Ontario/RV00796/2023,2024-01-30,5.0
A/Ontario/RV00796/2023,2024-01-31,13.0
A/Ontario/RV00796/2023,2024-02-01,11.0
A/Ontario/RV00796/2023,2024-02-02,8.0
A/Ontario/RV00796/2023,2024-02-03,3.0
A/Ontario/RV00796/2023,2024-02-04,2.0
A/Ontario/RV00796/2023,2024-02-05,18.0
A/Ontario/RV00796/2023,2024-02-06,11.0
A/Ontario/RV00796/2023,2024-02-07,15.0
A/Ontario/RV00796/2023,2024-02-08,14.0
A/Ontario/RV00796/2023,2024-02-09,10.0
A/Ontario/RV00796/2023,2024-02-10,5.0
A/Ontario/RV00796/2023,2024-02-11,16.0
A/Ontario/RV00796/2023,2024-02-12,18.0
A/Ontario/RV00796/2023,2024-02-13,11.0
A/Ontario/RV00796/2023,2024-02-14,14.0
A/Ontario/RV00796/2023,2024-02-15,10.0
A/Ontario/RV00796/2023,2024-02-16,17.0
A/Ontario/RV00796/2023,2024-02-17,10.0
A/Ontario/RV00796/2023,2024-02-18,6.0
A/Ontario/RV00796/2023,2024-02-19,9.0
A/Ontario/RV00796/2023,2024-02-20,11.0
A/Ontario/RV00796/2023,2024-02-21,16.0
A/Ontario/RV00796/2023,2024-02-22,16.0
A/Ontario/RV00796/2023,2024-02-23,16.0
A/Ontario/RV00796/2023,2024-02-24,3.0
A/Ontario/RV00796/2023,2024-02-25,8.0
A/Ontario/RV00796/2023,2024-02-26,18.0
A/Ontario/RV00796/2023,2024-02-27,7.0
A/Ontario/RV00796/2023,2024-02-28,4.0
A/Ontario/RV00796/2023,2024-02-29,15.0
A/Ontario/RV00796/2023,2024-03-01,13.0
A/Ontario/RV00796/2023,2024-03-02,4.0
A/Ontario/RV00796/2023,2024-03-03,9.0
A/Ontario/RV00796/2023,2024-03-04,17.0
A/Ontario/RV00796/2023,2024-03-05,13.0
A/Ontario/RV00796/2023,2024-03-06,7.0
A/Ontario/RV00796/2023,2024-03-07,9.0
A/Ontario/RV00796/2023,2024-03-08,8.0
A/Ontario/RV00796/2023,2024-03-09,3.0
A/Ontario/RV00796/2023,2024-03-10,8.0
A/Ontario/RV00796/2023,2024-03-11,11.0
A/Ontario/RV00796/2023,2024-03-12,15.0
A/Ontario/RV00796/2023,2024-03-13,4.0
A/Ontario/RV00796/2023,2024-03-14,7.0
A/Ontario/RV00796/2023,2024-03-15,9.0
A/Ontario/RV00796/2023,2024-03-16,1.0
A/Ontario/RV00796/2023,2024-03-17,5.0
A/Ontario/RV00796/2023,2024-03-18,7.0
A/Ontario/RV00796/2023,2024-03-19,1.0
A/Ontario/RV00796/2023,2024-03-20,3.0
A/Ontario/RV00796/2023,2024-03-21,4.0
A/Ontario/RV00796/2023,2024-03-22,3.0
A/Ontario/RV00796/2023,2024-03-23,1.0
A/Ontario/RV00796/2023,2024-03-24,1.0
A/Ontario/RV00796/2023,2024-03-25,4.0
A/Ontario/RV00796/2023,2024-03-26,1.0
A/Ontario/RV00796/2023,2024-03-27,2.0
A/Ontario/RV00796/2023,2024-03-28,6.0
A/Ontario/RV00796/2023,2024-03-29,1.0
A/Ontario/RV00796/2023,2024-03-30,1.0
A/Ontario/RV00796/2023,2024-03-31,2.0
A/Ontario/RV00796/2023,2024-04-01,11.0
A/Ontario/RV00796/2023,2024-04-02,3.0
A/Ontario/RV00796/2023,2024-04-03,6.0
A/Ontario/RV00796/2023,2024-04-05,1.0
A/Ontario/RV00796/2023,2024-04-06,4.0
A/Ontario/RV00796/2023,2024-04-07,2.0
A/Ontario/RV00796/2023,2024-04-08,3.0
A/Ontario/RV00796/2023,2024-04-09,4.0
A/Ontario/RV00796/2023,2024-04-10,4.0
A/Ontario/RV00796/2023,2024-04-11,2.0
A/Ontario/RV00796/2023,2024-04-12,1.0
A/Ontario/RV00796/2023,2024-04-13,1.0
A/Ontario/RV00796/2023,2024-04-14,1.0
A/Ontario/RV00796/2023,2024-04-15,5.0
A/Ontario/RV00796/2023,2024-04-16,1.0
A/Ontario/RV00796/2023,2024-04-17,1.0
A/Ontario/RV00796/2023,2024-04-19,2.0
A/Ontario/RV00796/2023,2024-04-22,2.0
A/Ontario/RV00796/2023,2024-04-23,4.0
A/Ontario/RV00796/2023,2024-04-24,1.0
A/Ontario/RV00796/2023,2024-04-26,2.0
A/Ontario/RV00796/2023,2024-04-28,1.0
A/Ontario/RV00796/2023,2024-04-29,4.0
A/Ontario/RV00796/2023,2024-04-30,4.0
A/Ontario/RV00796/2023,2024-05-04,1.0
A/Ontario/RV00796/2023,2024-05-05,2.0
A/Ontario/RV00796/2023,2024-05-07,2.0
A/Ontario/RV00796/2023,2024-05-08,1.0
A/Ontario/RV00796/2023,2024-05-10,1.0
